source_index|h_power|x_power|y_power|expr
305|1|2|10|-5*B2_2_3*auxP4_1_2+18*B3_3_5*auxP4_0_6+30*auxP4_0_10*auxQ3_3_1+33*auxP4_0_11*auxQ3_3_0+21*auxP4_0_7*auxQ3_3_4+24*auxP4_0_8*auxQ3_3_3+27*auxP4_0_9*auxQ3_3_2+19*auxP4_1_10*auxQ3_2_1+22*auxP4_1_11*auxQ3_2_0-2*auxP4_1_3*auxQ3_2_8+auxP4_1_4*auxQ3_2_7+4*auxP4_1_5*auxQ3_2_6+7*auxP4_1_6*auxQ3_2_5+10*auxP4_1_7*auxQ3_2_4+13*auxP4_1_8*auxQ3_2_3+16*auxP4_1_9*auxQ3_2_2-22*auxP4_2_0*auxQ3_1_11-19*auxP4_2_1*auxQ3_1_10+8*auxP4_2_10*auxQ3_1_1+11*auxP4_2_11*auxQ3_1_0-16*auxP4_2_2*auxQ3_1_9-13*auxP4_2_3*auxQ3_1_8-10*auxP4_2_4*auxQ3_1_7-7*auxP4_2_5*auxQ3_1_6-4*auxP4_2_6*auxQ3_1_5-auxP4_2_7*auxQ3_1_4+2*auxP4_2_8*auxQ3_1_3+5*auxP4_2_9*auxQ3_1_2-33*auxP4_3_0*auxQ3_0_11-30*auxP4_3_1*auxQ3_0_10-3*auxP4_3_10*auxQ3_0_1-27*auxP4_3_2*auxQ3_0_9-24*auxP4_3_3*auxQ3_0_8-21*auxP4_3_4*auxQ3_0_7-18*auxP4_3_5*auxQ3_0_6-15*auxP4_3_6*auxQ3_0_5-12*auxP4_3_7*auxQ3_0_4-9*auxP4_3_8*auxQ3_0_3-6*auxP4_3_9*auxQ3_0_2
306|1|2|11|-3*A3_3_5*auxQ3_0_1-3*B2_2_3*auxP4_1_3+21*B3_3_5*auxP4_0_7+30*auxP4_0_10*auxQ3_3_2+33*auxP4_0_11*auxQ3_3_1+36*auxP4_0_12*auxQ3_3_0+24*auxP4_0_8*auxQ3_3_4+27*auxP4_0_9*auxQ3_3_3+18*auxP4_1_10*auxQ3_2_2+21*auxP4_1_11*auxQ3_2_1+24*auxP4_1_12*auxQ3_2_0+3*auxP4_1_5*auxQ3_2_7+6*auxP4_1_6*auxQ3_2_6+9*auxP4_1_7*auxQ3_2_5+12*auxP4_1_8*auxQ3_2_4+15*auxP4_1_9*auxQ3_2_3-24*auxP4_2_0*auxQ3_1_12-21*auxP4_2_1*auxQ3_1_11+6*auxP4_2_10*auxQ3_1_2+9*auxP4_2_11*auxQ3_1_1+12*auxP4_2_12*auxQ3_1_0-18*auxP4_2_2*auxQ3_1_10-15*auxP4_2_3*auxQ3_1_9-12*auxP4_2_4*auxQ3_1_8-9*auxP4_2_5*auxQ3_1_7-6*auxP4_2_6*auxQ3_1_6-3*auxP4_2_7*auxQ3_1_5+3*auxP4_2_9*auxQ3_1_3-36*auxP4_3_0*auxQ3_0_12-33*auxP4_3_1*auxQ3_0_11-6*auxP4_3_10*auxQ3_0_2-30*auxP4_3_2*auxQ3_0_10-27*auxP4_3_3*auxQ3_0_9-24*auxP4_3_4*auxQ3_0_8-21*auxP4_3_5*auxQ3_0_7-18*auxP4_3_6*auxQ3_0_6-15*auxP4_3_7*auxQ3_0_5-12*auxP4_3_8*auxQ3_0_4-9*auxP4_3_9*auxQ3_0_3
307|1|2|12|-6*A3_3_5*auxQ3_0_2-B2_2_3*auxP4_1_4+24*B3_3_5*auxP4_0_8+30*auxP4_0_10*auxQ3_3_3+33*auxP4_0_11*auxQ3_3_2+36*auxP4_0_12*auxQ3_3_1+39*auxP4_0_13*auxQ3_3_0+27*auxP4_0_9*auxQ3_3_4+17*auxP4_1_10*auxQ3_2_3+20*auxP4_1_11*auxQ3_2_2+23*auxP4_1_12*auxQ3_2_1+26*auxP4_1_13*auxQ3_2_0+2*auxP4_1_5*auxQ3_2_8+5*auxP4_1_6*auxQ3_2_7+8*auxP4_1_7*auxQ3_2_6+11*auxP4_1_8*auxQ3_2_5+14*auxP4_1_9*auxQ3_2_4-26*auxP4_2_0*auxQ3_1_13-23*auxP4_2_1*auxQ3_1_12+4*auxP4_2_10*auxQ3_1_3+7*auxP4_2_11*auxQ3_1_2+10*auxP4_2_12*auxQ3_1_1+13*auxP4_2_13*auxQ3_1_0-20*auxP4_2_2*auxQ3_1_11-17*auxP4_2_3*auxQ3_1_10-14*auxP4_2_4*auxQ3_1_9-11*auxP4_2_5*auxQ3_1_8-8*auxP4_2_6*auxQ3_1_7-5*auxP4_2_7*auxQ3_1_6-2*auxP4_2_8*auxQ3_1_5+auxP4_2_9*auxQ3_1_4-39*auxP4_3_0*auxQ3_0_13-36*auxP4_3_1*auxQ3_0_12-9*auxP4_3_10*auxQ3_0_3-33*auxP4_3_2*auxQ3_0_11-30*auxP4_3_3*auxQ3_0_10-27*auxP4_3_4*auxQ3_0_9-24*auxP4_3_5*auxQ3_0_8-21*auxP4_3_6*auxQ3_0_7-18*auxP4_3_7*auxQ3_0_6-15*auxP4_3_8*auxQ3_0_5-12*auxP4_3_9*auxQ3_0_4
308|1|2|13|-9*A3_3_5*auxQ3_0_3+B2_2_3*auxP4_1_5+27*B3_3_5*auxP4_0_9+30*auxP4_0_10*auxQ3_3_4+33*auxP4_0_11*auxQ3_3_3+36*auxP4_0_12*auxQ3_3_2+39*auxP4_0_13*auxQ3_3_1+42*auxP4_0_14*auxQ3_3_0+16*auxP4_1_10*auxQ3_2_4+19*auxP4_1_11*auxQ3_2_3+22*auxP4_1_12*auxQ3_2_2+25*auxP4_1_13*auxQ3_2_1+28*auxP4_1_14*auxQ3_2_0+4*auxP4_1_6*auxQ3_2_8+7*auxP4_1_7*auxQ3_2_7+10*auxP4_1_8*auxQ3_2_6+13*auxP4_1_9*auxQ3_2_5-25*auxP4_2_1*auxQ3_1_13+2*auxP4_2_10*auxQ3_1_4+5*auxP4_2_11*auxQ3_1_3+8*auxP4_2_12*auxQ3_1_2+11*auxP4_2_13*auxQ3_1_1+14*auxP4_2_14*auxQ3_1_0-22*auxP4_2_2*auxQ3_1_12-19*auxP4_2_3*auxQ3_1_11-16*auxP4_2_4*auxQ3_1_10-13*auxP4_2_5*auxQ3_1_9-10*auxP4_2_6*auxQ3_1_8-7*auxP4_2_7*auxQ3_1_7-4*auxP4_2_8*auxQ3_1_6-auxP4_2_9*auxQ3_1_5-42*auxP4_3_0*auxQ3_0_14-39*auxP4_3_1*auxQ3_0_13-12*auxP4_3_10*auxQ3_0_4-36*auxP4_3_2*auxQ3_0_12-33*auxP4_3_3*auxQ3_0_11-30*auxP4_3_4*auxQ3_0_10-27*auxP4_3_5*auxQ3_0_9-24*auxP4_3_6*auxQ3_0_8-21*auxP4_3_7*auxQ3_0_7-18*auxP4_3_8*auxQ3_0_6-15*auxP4_3_9*auxQ3_0_5
309|1|2|14|15*A2_2_3*auxQ3_1_0-12*A3_3_5*auxQ3_0_4+3*B2_2_3*auxP4_1_6+30*B3_3_5*auxP4_0_10+33*auxP4_0_11*auxQ3_3_4+36*auxP4_0_12*auxQ3_3_3+39*auxP4_0_13*auxQ3_3_2+42*auxP4_0_14*auxQ3_3_1+45*auxP4_0_15*auxQ3_3_0+15*auxP4_1_10*auxQ3_2_5+18*auxP4_1_11*auxQ3_2_4+21*auxP4_1_12*auxQ3_2_3+24*auxP4_1_13*auxQ3_2_2+27*auxP4_1_14*auxQ3_2_1+30*auxP4_1_15*auxQ3_2_0+6*auxP4_1_7*auxQ3_2_8+9*auxP4_1_8*auxQ3_2_7+12*auxP4_1_9*auxQ3_2_6+3*auxP4_2_11*auxQ3_1_4+6*auxP4_2_12*auxQ3_1_3+9*auxP4_2_13*auxQ3_1_2+12*auxP4_2_14*auxQ3_1_1-24*auxP4_2_2*auxQ3_1_13-21*auxP4_2_3*auxQ3_1_12-18*auxP4_2_4*auxQ3_1_11-15*auxP4_2_5*auxQ3_1_10-12*auxP4_2_6*auxQ3_1_9-9*auxP4_2_7*auxQ3_1_8-6*auxP4_2_8*auxQ3_1_7-3*auxP4_2_9*auxQ3_1_6-45*auxP4_3_0*auxQ3_0_15-42*auxP4_3_1*auxQ3_0_14-15*auxP4_3_10*auxQ3_0_5-39*auxP4_3_2*auxQ3_0_13-36*auxP4_3_3*auxQ3_0_12-33*auxP4_3_4*auxQ3_0_11-30*auxP4_3_5*auxQ3_0_10-27*auxP4_3_6*auxQ3_0_9-24*auxP4_3_7*auxQ3_0_8-21*auxP4_3_8*auxQ3_0_7-18*auxP4_3_9*auxQ3_0_6
310|1|2|15|13*A2_2_3*auxQ3_1_1-15*A3_3_5*auxQ3_0_5+5*B2_2_3*auxP4_1_7+33*B3_3_5*auxP4_0_11+36*auxP4_0_12*auxQ3_3_4+39*auxP4_0_13*auxQ3_3_3+42*auxP4_0_14*auxQ3_3_2+45*auxP4_0_15*auxQ3_3_1+48*auxP4_0_16*auxQ3_3_0+14*auxP4_1_10*auxQ3_2_6+17*auxP4_1_11*auxQ3_2_5+20*auxP4_1_12*auxQ3_2_4+23*auxP4_1_13*auxQ3_2_3+26*auxP4_1_14*auxQ3_2_2+29*auxP4_1_15*auxQ3_2_1+32*auxP4_1_16*auxQ3_2_0+8*auxP4_1_8*auxQ3_2_8+11*auxP4_1_9*auxQ3_2_7-2*auxP4_2_10*auxQ3_1_6+auxP4_2_11*auxQ3_1_5+4*auxP4_2_12*auxQ3_1_4+7*auxP4_2_13*auxQ3_1_3+10*auxP4_2_14*auxQ3_1_2-23*auxP4_2_3*auxQ3_1_13-20*auxP4_2_4*auxQ3_1_12-17*auxP4_2_5*auxQ3_1_11-14*auxP4_2_6*auxQ3_1_10-11*auxP4_2_7*auxQ3_1_9-8*auxP4_2_8*auxQ3_1_8-5*auxP4_2_9*auxQ3_1_7-48*auxP4_3_0*auxQ3_0_16-45*auxP4_3_1*auxQ3_0_15-18*auxP4_3_10*auxQ3_0_6-42*auxP4_3_2*auxQ3_0_14-39*auxP4_3_3*auxQ3_0_13-36*auxP4_3_4*auxQ3_0_12-33*auxP4_3_5*auxQ3_0_11-30*auxP4_3_6*auxQ3_0_10-27*auxP4_3_7*auxQ3_0_9-24*auxP4_3_8*auxQ3_0_8-21*auxP4_3_9*auxQ3_0_7
311|1|2|16|11*A2_2_3*auxQ3_1_2-18*A3_3_5*auxQ3_0_6+7*B2_2_3*auxP4_1_8+36*B3_3_5*auxP4_0_12+39*auxP4_0_13*auxQ3_3_4+42*auxP4_0_14*auxQ3_3_3+45*auxP4_0_15*auxQ3_3_2+48*auxP4_0_16*auxQ3_3_1+51*auxP4_0_17*auxQ3_3_0+13*auxP4_1_10*auxQ3_2_7+16*auxP4_1_11*auxQ3_2_6+19*auxP4_1_12*auxQ3_2_5+22*auxP4_1_13*auxQ3_2_4+25*auxP4_1_14*auxQ3_2_3+28*auxP4_1_15*auxQ3_2_2+31*auxP4_1_16*auxQ3_2_1+34*auxP4_1_17*auxQ3_2_0+10*auxP4_1_9*auxQ3_2_8-4*auxP4_2_10*auxQ3_1_7-auxP4_2_11*auxQ3_1_6+2*auxP4_2_12*auxQ3_1_5+5*auxP4_2_13*auxQ3_1_4+8*auxP4_2_14*auxQ3_1_3-22*auxP4_2_4*auxQ3_1_13-19*auxP4_2_5*auxQ3_1_12-16*auxP4_2_6*auxQ3_1_11-13*auxP4_2_7*auxQ3_1_10-10*auxP4_2_8*auxQ3_1_9-7*auxP4_2_9*auxQ3_1_8-51*auxP4_3_0*auxQ3_0_17-48*auxP4_3_1*auxQ3_0_16-21*auxP4_3_10*auxQ3_0_7-45*auxP4_3_2*auxQ3_0_15-42*auxP4_3_3*auxQ3_0_14-39*auxP4_3_4*auxQ3_0_13-36*auxP4_3_5*auxQ3_0_12-33*auxP4_3_6*auxQ3_0_11-30*auxP4_3_7*auxQ3_0_10-27*auxP4_3_8*auxQ3_0_9-24*auxP4_3_9*auxQ3_0_8
312|1|2|17|9*A2_2_3*auxQ3_1_3-21*A3_3_5*auxQ3_0_7+9*B2_2_3*auxP4_1_9+39*B3_3_5*auxP4_0_13+42*auxP4_0_14*auxQ3_3_4+45*auxP4_0_15*auxQ3_3_3+48*auxP4_0_16*auxQ3_3_2+51*auxP4_0_17*auxQ3_3_1+54*auxP4_0_18*auxQ3_3_0+12*auxP4_1_10*auxQ3_2_8+15*auxP4_1_11*auxQ3_2_7+18*auxP4_1_12*auxQ3_2_6+21*auxP4_1_13*auxQ3_2_5+24*auxP4_1_14*auxQ3_2_4+27*auxP4_1_15*auxQ3_2_3+30*auxP4_1_16*auxQ3_2_2+33*auxP4_1_17*auxQ3_2_1+36*auxP4_1_18*auxQ3_2_0-6*auxP4_2_10*auxQ3_1_8-3*auxP4_2_11*auxQ3_1_7+3*auxP4_2_13*auxQ3_1_5+6*auxP4_2_14*auxQ3_1_4-21*auxP4_2_5*auxQ3_1_13-18*auxP4_2_6*auxQ3_1_12-15*auxP4_2_7*auxQ3_1_11-12*auxP4_2_8*auxQ3_1_10-9*auxP4_2_9*auxQ3_1_9-54*auxP4_3_0-51*auxP4_3_1*auxQ3_0_17-24*auxP4_3_10*auxQ3_0_8-48*auxP4_3_2*auxQ3_0_16-45*auxP4_3_3*auxQ3_0_15-42*auxP4_3_4*auxQ3_0_14-39*auxP4_3_5*auxQ3_0_13-36*auxP4_3_6*auxQ3_0_12-33*auxP4_3_7*auxQ3_0_11-30*auxP4_3_8*auxQ3_0_10-27*auxP4_3_9*auxQ3_0_9
313|1|2|18|7*A2_2_3*auxQ3_1_4-24*A3_3_5*auxQ3_0_8+11*B2_2_3*auxP4_1_10+42*B3_3_5*auxP4_0_14+45*auxP4_0_15*auxQ3_3_4+48*auxP4_0_16*auxQ3_3_3+51*auxP4_0_17*auxQ3_3_2+54*auxP4_0_18*auxQ3_3_1+57*auxP4_0_19*auxQ3_3_0+14*auxP4_1_11*auxQ3_2_8+17*auxP4_1_12*auxQ3_2_7+20*auxP4_1_13*auxQ3_2_6+23*auxP4_1_14*auxQ3_2_5+26*auxP4_1_15*auxQ3_2_4+29*auxP4_1_16*auxQ3_2_3+32*auxP4_1_17*auxQ3_2_2+35*auxP4_1_18*auxQ3_2_1+38*auxP4_1_19*auxQ3_2_0-8*auxP4_2_10*auxQ3_1_9-5*auxP4_2_11*auxQ3_1_8-2*auxP4_2_12*auxQ3_1_7+auxP4_2_13*auxQ3_1_6+4*auxP4_2_14*auxQ3_1_5-20*auxP4_2_6*auxQ3_1_13-17*auxP4_2_7*auxQ3_1_12-14*auxP4_2_8*auxQ3_1_11-11*auxP4_2_9*auxQ3_1_10-54*auxP4_3_1-27*auxP4_3_10*auxQ3_0_9-51*auxP4_3_2*auxQ3_0_17-48*auxP4_3_3*auxQ3_0_16-45*auxP4_3_4*auxQ3_0_15-42*auxP4_3_5*auxQ3_0_14-39*auxP4_3_6*auxQ3_0_13-36*auxP4_3_7*auxQ3_0_12-33*auxP4_3_8*auxQ3_0_11-30*auxP4_3_9*auxQ3_0_10
314|1|2|19|5*A2_2_3*auxQ3_1_5-27*A3_3_5*auxQ3_0_9+13*B2_2_3*auxP4_1_11+45*B3_3_5*auxP4_0_15+48*auxP4_0_16*auxQ3_3_4+51*auxP4_0_17*auxQ3_3_3+54*auxP4_0_18*auxQ3_3_2+57*auxP4_0_19*auxQ3_3_1+60*auxP4_0_20*auxQ3_3_0+16*auxP4_1_12*auxQ3_2_8+19*auxP4_1_13*auxQ3_2_7+22*auxP4_1_14*auxQ3_2_6+25*auxP4_1_15*auxQ3_2_5+28*auxP4_1_16*auxQ3_2_4+31*auxP4_1_17*auxQ3_2_3+34*auxP4_1_18*auxQ3_2_2+37*auxP4_1_19*auxQ3_2_1-10*auxP4_2_10*auxQ3_1_10-7*auxP4_2_11*auxQ3_1_9-4*auxP4_2_12*auxQ3_1_8-auxP4_2_13*auxQ3_1_7+2*auxP4_2_14*auxQ3_1_6-19*auxP4_2_7*auxQ3_1_13-16*auxP4_2_8*auxQ3_1_12-13*auxP4_2_9*auxQ3_1_11-30*auxP4_3_10*auxQ3_0_10-54*auxP4_3_2-51*auxP4_3_3*auxQ3_0_17-48*auxP4_3_4*auxQ3_0_16-45*auxP4_3_5*auxQ3_0_15-42*auxP4_3_6*auxQ3_0_14-39*auxP4_3_7*auxQ3_0_13-36*auxP4_3_8*auxQ3_0_12-33*auxP4_3_9*auxQ3_0_11
315|1|2|20|3*A2_2_3*auxQ3_1_6-30*A3_3_5*auxQ3_0_10+15*B2_2_3*auxP4_1_12+48*B3_3_5*auxP4_0_16+51*auxP4_0_17*auxQ3_3_4+54*auxP4_0_18*auxQ3_3_3+57*auxP4_0_19*auxQ3_3_2+60*auxP4_0_20*auxQ3_3_1+63*auxP4_0_21*auxQ3_3_0+18*auxP4_1_13*auxQ3_2_8+21*auxP4_1_14*auxQ3_2_7+24*auxP4_1_15*auxQ3_2_6+27*auxP4_1_16*auxQ3_2_5+30*auxP4_1_17*auxQ3_2_4+33*auxP4_1_18*auxQ3_2_3+36*auxP4_1_19*auxQ3_2_2-12*auxP4_2_10*auxQ3_1_11-9*auxP4_2_11*auxQ3_1_10-6*auxP4_2_12*auxQ3_1_9-3*auxP4_2_13*auxQ3_1_8-18*auxP4_2_8*auxQ3_1_13-15*auxP4_2_9*auxQ3_1_12-33*auxP4_3_10*auxQ3_0_11-54*auxP4_3_3-51*auxP4_3_4*auxQ3_0_17-48*auxP4_3_5*auxQ3_0_16-45*auxP4_3_6*auxQ3_0_15-42*auxP4_3_7*auxQ3_0_14-39*auxP4_3_8*auxQ3_0_13-36*auxP4_3_9*auxQ3_0_12
316|1|2|21|A2_2_3*auxQ3_1_7-33*A3_3_5*auxQ3_0_11+17*B2_2_3*auxP4_1_13+51*B3_3_5*auxP4_0_17+54*auxP4_0_18*auxQ3_3_4+57*auxP4_0_19*auxQ3_3_3+60*auxP4_0_20*auxQ3_3_2+63*auxP4_0_21*auxQ3_3_1+66*auxP4_0_22*auxQ3_3_0+20*auxP4_1_14*auxQ3_2_8+23*auxP4_1_15*auxQ3_2_7+26*auxP4_1_16*auxQ3_2_6+29*auxP4_1_17*auxQ3_2_5+32*auxP4_1_18*auxQ3_2_4+35*auxP4_1_19*auxQ3_2_3-14*auxP4_2_10*auxQ3_1_12-11*auxP4_2_11*auxQ3_1_11-8*auxP4_2_12*auxQ3_1_10-5*auxP4_2_13*auxQ3_1_9-2*auxP4_2_14*auxQ3_1_8-17*auxP4_2_9*auxQ3_1_13-36*auxP4_3_10*auxQ3_0_12-54*auxP4_3_4-51*auxP4_3_5*auxQ3_0_17-48*auxP4_3_6*auxQ3_0_16-45*auxP4_3_7*auxQ3_0_15-42*auxP4_3_8*auxQ3_0_14-39*auxP4_3_9*auxQ3_0_13
317|1|2|22|-A2_2_3*auxQ3_1_8-36*A3_3_5*auxQ3_0_12+19*B2_2_3*auxP4_1_14+54*B3_3_5*auxP4_0_18+57*auxP4_0_19*auxQ3_3_4+60*auxP4_0_20*auxQ3_3_3+63*auxP4_0_21*auxQ3_3_2+66*auxP4_0_22*auxQ3_3_1+69*auxP4_0_23*auxQ3_3_0+22*auxP4_1_15*auxQ3_2_8+25*auxP4_1_16*auxQ3_2_7+28*auxP4_1_17*auxQ3_2_6+31*auxP4_1_18*auxQ3_2_5+34*auxP4_1_19*auxQ3_2_4-16*auxP4_2_10*auxQ3_1_13-13*auxP4_2_11*auxQ3_1_12-10*auxP4_2_12*auxQ3_1_11-7*auxP4_2_13*auxQ3_1_10-4*auxP4_2_14*auxQ3_1_9-39*auxP4_3_10*auxQ3_0_13-54*auxP4_3_5-51*auxP4_3_6*auxQ3_0_17-48*auxP4_3_7*auxQ3_0_16-45*auxP4_3_8*auxQ3_0_15-42*auxP4_3_9*auxQ3_0_14
318|1|2|23|-3*A2_2_3*auxQ3_1_9-39*A3_3_5*auxQ3_0_13+21*B2_2_3*auxP4_1_15+57*B3_3_5*auxP4_0_19+60*auxP4_0_20*auxQ3_3_4+63*auxP4_0_21*auxQ3_3_3+66*auxP4_0_22*auxQ3_3_2+69*auxP4_0_23*auxQ3_3_1+24*auxP4_1_16*auxQ3_2_8+27*auxP4_1_17*auxQ3_2_7+30*auxP4_1_18*auxQ3_2_6+33*auxP4_1_19*auxQ3_2_5-15*auxP4_2_11*auxQ3_1_13-12*auxP4_2_12*auxQ3_1_12-9*auxP4_2_13*auxQ3_1_11-6*auxP4_2_14*auxQ3_1_10-42*auxP4_3_10*auxQ3_0_14-54*auxP4_3_6-51*auxP4_3_7*auxQ3_0_17-48*auxP4_3_8*auxQ3_0_16-45*auxP4_3_9*auxQ3_0_15+72*auxQ3_3_0
319|1|2|24|-5*A2_2_3*auxQ3_1_10-42*A3_3_5*auxQ3_0_14+23*B2_2_3*auxP4_1_16+60*B3_3_5*auxP4_0_20+63*auxP4_0_21*auxQ3_3_4+66*auxP4_0_22*auxQ3_3_3+69*auxP4_0_23*auxQ3_3_2+26*auxP4_1_17*auxQ3_2_8+29*auxP4_1_18*auxQ3_2_7+32*auxP4_1_19*auxQ3_2_6-14*auxP4_2_12*auxQ3_1_13-11*auxP4_2_13*auxQ3_1_12-8*auxP4_2_14*auxQ3_1_11-45*auxP4_3_10*auxQ3_0_15-54*auxP4_3_7-51*auxP4_3_8*auxQ3_0_17-48*auxP4_3_9*auxQ3_0_16+72*auxQ3_3_1
320|1|2|25|-7*A2_2_3*auxQ3_1_11-45*A3_3_5*auxQ3_0_15+25*B2_2_3*auxP4_1_17+63*B3_3_5*auxP4_0_21+66*auxP4_0_22*auxQ3_3_4+69*auxP4_0_23*auxQ3_3_3+28*auxP4_1_18*auxQ3_2_8+31*auxP4_1_19*auxQ3_2_7-13*auxP4_2_13*auxQ3_1_13-10*auxP4_2_14*auxQ3_1_12-48*auxP4_3_10*auxQ3_0_16-54*auxP4_3_8-51*auxP4_3_9*auxQ3_0_17+72*auxQ3_3_2
321|1|2|26|-9*A2_2_3*auxQ3_1_12-48*A3_3_5*auxQ3_0_16+27*B2_2_3*auxP4_1_18+66*B3_3_5*auxP4_0_22+69*auxP4_0_23*auxQ3_3_4+30*auxP4_1_19*auxQ3_2_8-12*auxP4_2_14*auxQ3_1_13-51*auxP4_3_10*auxQ3_0_17-54*auxP4_3_9+72*auxQ3_3_3
322|1|2|27|-11*A2_2_3*auxQ3_1_13-51*A3_3_5*auxQ3_0_17+29*B2_2_3*auxP4_1_19+69*B3_3_5*auxP4_0_23-54*auxP4_3_10+72*auxQ3_3_4
323|1|2|28|-54*A3_3_5+72*B3_3_5
324|1|3|0|4*B3_4_0*auxP4_0_1-auxP4_1_0*auxQ3_3_1+3*auxP4_1_1*auxQ3_3_0-2*auxP4_2_0*auxQ3_2_1+2*auxP4_2_1*auxQ3_2_0-3*auxP4_3_0*auxQ3_1_1+auxP4_3_1*auxQ3_1_0-4*auxP4_4_0*auxQ3_0_1
325|1|3|1|8*B3_4_0*auxP4_0_2-2*auxP4_1_0*auxQ3_3_2+2*auxP4_1_1*auxQ3_3_1+6*auxP4_1_2*auxQ3_3_0-4*auxP4_2_0*auxQ3_2_2+4*auxP4_2_2*auxQ3_2_0-6*auxP4_3_0*auxQ3_1_2-2*auxP4_3_1*auxQ3_1_1+2*auxP4_3_2*auxQ3_1_0-8*auxP4_4_0*auxQ3_0_2-4*auxP4_4_1*auxQ3_0_1
326|1|3|2|12*B3_4_0*auxP4_0_3-3*auxP4_1_0*auxQ3_3_3+auxP4_1_1*auxQ3_3_2+5*auxP4_1_2*auxQ3_3_1+9*auxP4_1_3*auxQ3_3_0-6*auxP4_2_0*auxQ3_2_3-2*auxP4_2_1*auxQ3_2_2+2*auxP4_2_2*auxQ3_2_1+6*auxP4_2_3*auxQ3_2_0-9*auxP4_3_0*auxQ3_1_3-5*auxP4_3_1*auxQ3_1_2-auxP4_3_2*auxQ3_1_1+3*auxP4_3_3*auxQ3_1_0-12*auxP4_4_0*auxQ3_0_3-8*auxP4_4_1*auxQ3_0_2-4*auxP4_4_2*auxQ3_0_1
327|1|3|3|16*B3_4_0*auxP4_0_4-4*auxP4_1_0*auxQ3_3_4+4*auxP4_1_2*auxQ3_3_2+8*auxP4_1_3*auxQ3_3_1+12*auxP4_1_4*auxQ3_3_0-8*auxP4_2_0*auxQ3_2_4-4*auxP4_2_1*auxQ3_2_3+4*auxP4_2_3*auxQ3_2_1+8*auxP4_2_4*auxQ3_2_0-12*auxP4_3_0*auxQ3_1_4-8*auxP4_3_1*auxQ3_1_3-4*auxP4_3_2*auxQ3_1_2+4*auxP4_3_4*auxQ3_1_0-16*auxP4_4_0*auxQ3_0_4-12*auxP4_4_1*auxQ3_0_3-8*auxP4_4_2*auxQ3_0_2-4*auxP4_4_3*auxQ3_0_1
328|1|3|4|-5*B3_3_5*auxP4_1_0+20*B3_4_0*auxP4_0_5-auxP4_1_1*auxQ3_3_4+3*auxP4_1_2*auxQ3_3_3+7*auxP4_1_3*auxQ3_3_2+11*auxP4_1_4*auxQ3_3_1+15*auxP4_1_5*auxQ3_3_0-10*auxP4_2_0*auxQ3_2_5-6*auxP4_2_1*auxQ3_2_4-2*auxP4_2_2*auxQ3_2_3+2*auxP4_2_3*auxQ3_2_2+6*auxP4_2_4*auxQ3_2_1+10*auxP4_2_5*auxQ3_2_0-15*auxP4_3_0*auxQ3_1_5-11*auxP4_3_1*auxQ3_1_4-7*auxP4_3_2*auxQ3_1_3-3*auxP4_3_3*auxQ3_1_2+auxP4_3_4*auxQ3_1_1+5*auxP4_3_5*auxQ3_1_0-20*auxP4_4_0*auxQ3_0_5-16*auxP4_4_1*auxQ3_0_4-12*auxP4_4_2*auxQ3_0_3-8*auxP4_4_3*auxQ3_0_2-4*auxP4_4_4*auxQ3_0_1
329|1|3|5|-2*B3_3_5*auxP4_1_1+24*B3_4_0*auxP4_0_6+2*auxP4_1_2*auxQ3_3_4+6*auxP4_1_3*auxQ3_3_3+10*auxP4_1_4*auxQ3_3_2+14*auxP4_1_5*auxQ3_3_1+18*auxP4_1_6*auxQ3_3_0-12*auxP4_2_0*auxQ3_2_6-8*auxP4_2_1*auxQ3_2_5-4*auxP4_2_2*auxQ3_2_4+4*auxP4_2_4*auxQ3_2_2+8*auxP4_2_5*auxQ3_2_1+12*auxP4_2_6*auxQ3_2_0-18*auxP4_3_0*auxQ3_1_6-14*auxP4_3_1*auxQ3_1_5-10*auxP4_3_2*auxQ3_1_4-6*auxP4_3_3*auxQ3_1_3-2*auxP4_3_4*auxQ3_1_2+2*auxP4_3_5*auxQ3_1_1+6*auxP4_3_6*auxQ3_1_0-24*auxP4_4_0*auxQ3_0_6-20*auxP4_4_1*auxQ3_0_5-16*auxP4_4_2*auxQ3_0_4-12*auxP4_4_3*auxQ3_0_3-8*auxP4_4_4*auxQ3_0_2-4*auxP4_4_5*auxQ3_0_1
